,DatasetID,Exp_Name,Condition,Level,Triplicate,Exp1ImputeRMSEAcc,Exp2ImputeModel,Exp2train_explained_var,Exp2train_r2,Exp2train_rmse,Exp2ori_explained_var,Exp2ori_r2,Exp2ori_rmse,Exp2impute_explained_var,Exp2impute_r2,Exp2impute_rmse,Exp2RegressorModel,Exp2duration,Exp3train_explained_var,Exp3train_r2,Exp3train_rmse,Exp3ori_explained_var,Exp3ori_r2,Exp3ori_rmse,Exp3impute_explained_var,Exp3impute_r2,Exp3impute_rmse,Exp3ImputeModel,Exp3ImputeRMSEAcc,Exp3RegressorModel,Exp3duration
/197_reg_simple_MCAR_0.3_1/,197,reg_simple_,MCAR_,0.3_,1/,0.05845495260908544,SimpleImputer,0.9778722933298138,0.9778722933298138,2.7039916253976313,0.9726795601436707,0.9718462259245197,3.400946939295508,0.9685448438747568,0.9684993133014628,3.5974234082734204,LGBMRegressor,3418.3722071647644,0.983138918876648,0.983138918876648,2.360370397567749,0.9753438830375671,0.9737935662269592,3.281222105026245,0.9712615609169006,0.9711928963661194,3.4401822090148926,SimpleImputer,0.0687897973025259,XGBRegressor,2544.8093676567078
/197_reg_simple_MCAR_0.5_1/,197,reg_simple_,MCAR_,0.5_,1/,0.0844927017549745,SimpleImputer,0.95226226154763,0.95226226154763,3.971623389995124,0.9538585299431811,0.9532676595885617,4.381676510448093,0.8613754457311764,0.8612677784947128,7.549535227354131,LGBMRegressor,2672.400593996048,0.9846024153187829,0.9846024153187829,2.255607032596583,0.9574668726711174,0.9553262752998358,4.284080544954211,0.8466191931130219,0.8463518940096681,7.945022860867068,SimpleImputer,0.0785465760218983,RandomForestRegressor,4188.593271493912
/197_reg_full_MAR_0.01_1/,197,reg_full_,MAR_,0.01_,1/,0.0015910918450889315,IterativeImputer,0.9971793168787931,0.9971793168787931,0.965415548867527,0.9845653539226074,0.9845168031685406,2.522097450000841,0.9845700289820442,0.9845178039554864,2.5220159383136833,HistGradientBoostingRegressor,3532.812332868576,0.9892409814734414,0.9892409814734414,1.8854866728324498,0.9815178253568145,0.9814619004844735,2.759714466828376,0.9814659507759961,0.9814118896176924,2.763434447815453,IterativeImputer,0.09962912187964058,LGBMRegressor,10291.372147083282
/197_reg_full_MAR_0.1_1/,197,reg_full_,MAR_,0.1_,1/,0.01375183581444665,IterativeImputer,0.9942686557769775,0.9942685961723328,1.3761546611785889,0.983316957950592,0.9832856059074402,2.620457410812378,0.9161072969436646,0.915259063243866,5.900354862213135,XGBRegressor,2478.437410593033,0.9952805042266846,0.9952805042266846,1.2487764358520508,0.9827587008476257,0.9827127456665039,2.664982557296753,0.8592007160186768,0.856363832950592,7.681807994842529,IterativeImputer,0.020696501536740686,XGBRegressor,7929.651890039444
/197_reg_full_MAR_0.3_1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/197_reg_full_MAR_0.5_1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/197_reg_full_MNAR_0.01_1/,197,reg_full_,MNAR_,0.01_,1/,0.015417821113890224,IterativeImputer,0.994306206703186,0.994306206703186,1.380144476890564,0.9824710488319397,0.9824631810188293,2.564439296722412,0.9823949337005615,0.9823866486549377,2.5700268745422363,XGBRegressor,3927.6750864982605,0.993802011013031,0.993802011013031,1.4399546384811401,0.9823173880577087,0.9823171496391296,2.5750937461853027,0.9818796515464783,0.981878399848938,2.606844186782837,IterativeImputer,0.0012272083298375796,XGBRegressor,5830.923183917999
/197_reg_full_MNAR_0.1_1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/197_reg_full_MNAR_0.3_1/,197,reg_full_,MNAR_,0.3_,1/,0.040498951010443505,SimpleImputer,0.9779008486669336,0.9779008486669336,2.70224634017147,0.9748818549530972,0.973896806847149,3.274751608400662,0.9643476293557308,0.9643428274588453,3.827410085145688,LGBMRegressor,4184.145676612854,0.973053303961541,0.973053303961541,2.9839387279384284,0.9763359035513864,0.9759204434712907,3.145254466604025,0.9668563497378766,0.9667987606386336,3.6932498891602186,SimpleImputer,0.05266916467376075,LGBMRegressor,7819.790806531906
/197_reg_full_MNAR_0.5_1/,197,reg_full_,MNAR_,0.5_,1/,0.06692323595867963,IterativeImputer,0.9815393686294556,0.9815393686294556,2.4697940349578857,0.9542533159255981,0.9538719058036804,4.353255748748779,0.9470036625862122,0.9469667077064514,4.667731285095215,XGBRegressor,2787.4171075820923,0.9739263615015167,0.9739263615015167,2.9352017609950516,0.9631965385406871,0.9618258997991054,3.9601893379613364,0.9526015668264532,0.9524444343560328,4.420101288189386,SimpleImputer,0.06605646477397852,HistGradientBoostingRegressor,8832.335202217102
/197_reg_full_MCAR_0.01_1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/197_reg_full_MCAR_0.1_1/,197,reg_full_,MCAR_,0.1_,1/,0.034135973241427364,IterativeImputer,0.9994947876952427,0.9994947876952427,0.408577172959946,0.9814642976363852,0.9814494778164304,2.7606389757084404,0.9805497531468825,0.98052797774697,2.8283755494355747,ExtraTreesRegressor,2912.236074924469,0.9877178519562174,0.9877178519562174,2.014532616618101,0.9823918005188462,0.982250366426634,2.7003884485399445,0.979350661828082,0.9793168586118023,2.9150083021936357,KNNImputer,0.05302977536228125,LGBMRegressor,6365.229384183884
/197_reg_full_MCAR_0.3_1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/197_reg_full_MCAR_0.5_1/,197,reg_full_,MCAR_,0.5_,1/,0.07366499086306882,IterativeImputer,0.9856471683450733,0.9856471683450733,2.177739532132777,0.976929982065286,0.9768714777295885,3.082517057233887,0.9084249377574468,0.9084192908639143,6.133855583401511,ExtraTreesRegressor,4246.947789669037,0.9379635088824928,0.9379635088824928,4.527523905490394,0.9546249166704397,0.9517609054016477,4.45175361033128,0.8259034925851303,0.8253423781986231,8.470817336977793,SimpleImputer,0.07555377530047742,LGBMRegressor,9705.49358701706
/197_reg_simple_MAR_0.01_2/,197,reg_simple_,MAR_,0.01_,2/,0.13280146730989165,SimpleImputer,0.9939161539077759,0.9939160346984863,1.417848825454712,0.9830077886581421,0.982990026473999,2.6435227394104004,0.9827342629432678,0.9827041625976562,2.665644645690918,XGBRegressor,4067.906272649765,0.9971926212310791,0.9971926212310791,0.9631375670433044,0.9813841581344604,0.9813154935836792,2.7705888748168945,0.9809828996658325,0.980924129486084,2.7994580268859863,SimpleImputer,0.0468296426600938,XGBRegressor,2680.036463737488
/197_reg_simple_MAR_0.1_2/,197,reg_simple_,MAR_,0.1_,2/,0.15484972728626142,SimpleImputer,0.9949554204940796,0.9949551224708557,1.2911100387573242,0.9817244410514832,0.981705367565155,2.741532325744629,0.9676635265350342,0.9676620364189148,3.644918441772461,XGBRegressor,3031.7203788757324,1.0,1.0,0.0,0.9818906672397715,0.9818086841110305,2.73378026040776,0.9812935573683649,0.9812707240532927,2.773907915189547,SimpleImputer,0.012463547114289292,ExtraTreesRegressor,3534.5223681926727
/197_reg_simple_MAR_0.3_1_2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/197_reg_simple_MAR_0.5_2/,197,reg_simple_,MAR_,0.5_,2/,0.12669431608226886,SimpleImputer,0.9938309192657471,0.9938309192657471,1.4277344942092896,0.9789162278175354,0.9786324501037598,2.96284556388855,-2.445585012435913,-4.479391574859619,47.44579315185547,XGBRegressor,2746.4704542160034,0.9887257814407349,0.9887257814407349,1.9301048517227173,0.980086624622345,0.9799981713294983,2.866595983505249,-2.64259672164917,-4.645468711853027,48.15945053100586,SimpleImputer,0.061410472480540594,XGBRegressor,3995.3660554885864
/197_reg_simple_MNAR_0.01_2/,197,reg_simple_,MNAR_,0.01_,2/,0.055958955990667136,SimpleImputer,0.9948337078094482,0.9948336482048035,1.3065567016601562,0.9836117029190063,0.9835743308067322,2.5977230072021484,0.9832869172096252,0.9832380414009094,2.624183416366577,XGBRegressor,3326.8446571826935,0.995982825756073,0.995982825756073,1.152121901512146,0.9824696779251099,0.9823892712593079,2.689800500869751,0.9761191010475159,0.976105272769928,3.133159875869751,SimpleImputer,0.14196980632884784,XGBRegressor,3703.437227487564
/197_reg_simple_MNAR_0.1_2/,197,reg_simple_,MNAR_,0.1_,2/,0.0645011557412242,SimpleImputer,0.9922422170639038,0.9922422170639038,1.60105562210083,0.9819615483283997,0.9819323420524597,2.724472999572754,0.7248684167861938,0.7190005779266357,10.744452476501465,XGBRegressor,3440.0766825675964,0.9948286414146423,0.9948285818099976,1.307196021080017,0.9811896681785583,0.9811306595802307,2.784261703491211,0.7113458514213562,0.7053498029708862,11.002336502075195,SimpleImputer,0.10994351435584895,XGBRegressor,4475.500992536545
/197_reg_simple_MNAR_0.3_2/,197,reg_simple_,MNAR_,0.3_,2/,0.06489240371799616,SimpleImputer,0.9921436110263729,0.9921436110263729,1.6111969388279566,0.9715744079805031,0.9703824415455166,3.488238513107333,0.9615667785852487,0.9614834641658974,3.9779118553266617,ExtraTreesRegressor,4423.728567838669,0.9731262870809777,0.9731262870809777,2.9798951002040144,0.9722636189393676,0.9715511692737241,3.418721759751408,0.9609586173037419,0.9606867594430358,4.018842325816863,SimpleImputer,0.06455191439436479,LGBMRegressor,3891.762449026108
/197_reg_simple_MNAR_0.5_2/,197,reg_simple_,MNAR_,0.5_,2/,0.07705319357613834,SimpleImputer,0.9586189810311562,0.9586189810311562,3.6977515657710742,0.9542703876138048,0.9539776887335318,4.348262542218791,0.77945973405831,0.7755021910750478,9.60367819285891,LGBMRegressor,3250.1679384708405,0.9999999033622403,0.9999999033622403,0.005650808190580267,0.9586557965948138,0.9520396553985205,4.438872728245425,0.7714010202630122,0.7677807253767305,9.767438326573382,SimpleImputer,0.07881669814362748,ExtraTreesRegressor,3009.3184792995453
/197_reg_simple_MCAR_0.01_2/,197,reg_simple_,MCAR_,0.01_,2/,0.06973678992295672,SimpleImputer,0.9948124885559082,0.9948124289512634,1.3092424869537354,0.9828464388847351,0.9828046560287476,2.657888174057007,0.9827290773391724,0.9826747179031372,2.6679110527038574,XGBRegressor,3525.9847269058228,0.9903440475463867,0.9903440475463867,1.786220669746399,0.9826273918151855,0.9825686812400818,2.676063299179077,0.9824150204658508,0.9823766946792603,2.6907594203948975,SimpleImputer,0.0807427801464575,XGBRegressor,4835.972106933594
/197_reg_simple_MCAR_0.1_2/,197,reg_simple_,MCAR_,0.1_,2/,0.06231090480221406,SimpleImputer,0.9854839129048478,0.9854839129048478,2.190089797260801,0.9818907174637843,0.9818473242709478,2.7308753067238576,0.9777735536685641,0.9777121444231796,3.0259774555523973,LGBMRegressor,4320.387744665146,0.9949018826285319,0.9949012992929018,1.2979767080706541,0.9802180308343434,0.980184654963414,2.853200983747646,0.9766056802132731,0.976588941308858,3.1012878127579477,SimpleImputer,0.055370838557298414,RandomForestRegressor,2879.9788477420807
/197_reg_simple_MCAR_0.3_2/,197,reg_simple_,MCAR_,0.3_,2/,0.055515467827760054,SimpleImputer,0.9943593408532558,0.9943593408532558,1.3652181954403106,0.9786440634716347,0.9771014669752511,3.0671525429066873,0.9606435938422779,0.9606430784280383,4.021074377586328,RandomForestRegressor,2159.1297290325165,0.9919723690987762,0.9919723690987762,1.6286615269649805,0.977666082473754,0.9774054312418609,3.0467272295078365,0.959258884422056,0.9592546222707065,4.091388496597274,SimpleImputer,0.06686444181018822,RandomForestRegressor,2564.0901980400085
/197_reg_simple_MCAR_0.5_2/,197,reg_simple_,MCAR_,0.5_,2/,0.08246304412149576,SimpleImputer,0.9474746835836694,0.9474746835836694,4.166021222650616,0.9583328380655874,0.9578432756758141,4.16164445969985,0.9085699648428351,0.9085400858082415,6.129808971202861,LGBMRegressor,2325.21556019783,0.9482429117363946,0.9482429117363946,4.135443172573446,0.9603615090049162,0.9599881790881304,4.054391696581053,0.9081962933438834,0.9081348713384508,6.143373067382769,SimpleImputer,0.07190299878285333,LGBMRegressor,2099.394723176956
/197_reg_full_MAR_0.01_2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/197_reg_full_MAR_0.1_2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/197_reg_full_MAR_0.3_2/,197,reg_full_,MAR_,0.3_,2/,0.06480737516522705,IterativeImputer,0.9903544187545776,0.9903543591499329,1.7852630615234375,0.9817437529563904,0.9817348718643188,2.739321231842041,0.9795032143592834,0.979486346244812,2.9030392169952393,XGBRegressor,2777.4515421390533,0.9899821877479553,0.9899821877479553,1.8193817138671875,0.9820850491523743,0.9820845127105713,2.712975263595581,0.9778559803962708,0.9777488708496094,3.023484945297241,IterativeImputer,0.01834059717551973,XGBRegressor,9323.635973215103
/197_reg_full_MAR_0.5_2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/197_reg_full_MNAR_0.01_2/,197,reg_full_,MNAR_,0.01_,2/,0.013393001343640085,IterativeImputer,0.9909599517352716,0.9909599517352716,1.728313466872641,0.9823299440784948,0.9822768410357811,2.6983738039321965,0.9821923085673738,0.982137589848276,2.7089536495039095,LGBMRegressor,3240.2177228927612,0.9986283183097839,0.9986283183097839,0.6732309460639954,0.982984721660614,0.9829633235931396,2.6456007957458496,0.9827268123626709,0.982702374458313,2.665785074234009,KNNImputer,0.05283916687940226,XGBRegressor,7429.552045583725
/197_reg_full_MNAR_0.1_2/,197,reg_full_,MNAR_,0.1_,2/,0.051685358791561734,IterativeImputer,0.9886972904205322,0.9886972904205322,1.9325389862060547,0.9827876687049866,0.9827428460121155,2.6626603603363037,0.9818004369735718,0.9817453622817993,2.7385337352752686,XGBRegressor,2941.0047810077667,0.9930989146232605,0.9930989146232605,1.5100637674331665,0.9814953207969666,0.9814915060997009,2.7575087547302246,0.941811203956604,0.9416669011116028,4.89540958404541,IterativeImputer,0.014592647952289275,XGBRegressor,2807.778544664383
/197_reg_full_MNAR_0.3_2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/197_reg_full_MNAR_0.5_2/,197,reg_full_,MNAR_,0.5_,2/,0.06413584341821145,IterativeImputer,0.9625038979852789,0.9625038979852789,3.5198989869736583,0.9490032013908647,0.9489871656359388,4.577952401019339,0.9043414213054667,0.9043413239264365,6.268934447556537,LGBMRegressor,4845.740920305252,0.9665296170057096,0.9665296170057096,3.3255806176116525,0.9276936812009421,0.92626053060258,5.504039598560455,0.8455913723373244,0.8449194872973065,7.981971259368411,SimpleImputer,0.0835342238940652,LGBMRegressor,6825.991810321808
/197_reg_full_MCAR_0.01_2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/197_reg_full_MCAR_0.1_2/,197,reg_full_,MCAR_,0.1_,2/,0.0352010204365916,IterativeImputer,0.9938181638717651,0.9938181638717651,1.4292070865631104,0.9834017753601074,0.9833755493164062,2.6133973598480225,0.9822401404380798,0.9822061657905579,2.703747272491455,XGBRegressor,2968.276120185852,0.9947468909783398,0.9947468909783398,1.3174839900959845,0.9819886995849402,0.9819515636898339,2.7230231669144165,0.9795104715683508,0.9794592915900466,2.9049539642687767,IterativeImputer,0.034766111435835446,HistGradientBoostingRegressor,9534.859642267227
/197_reg_full_MCAR_0.3_2/,197,reg_full_,MCAR_,0.3_,2/,0.060268399050604674,SimpleImputer,0.9998818968961217,0.9998818968961217,0.19754579748823609,0.9728101338854971,0.9704907813217039,3.481852753572582,0.9508565839865968,0.9508505150729942,4.493565029776388,RandomForestRegressor,3909.8127040863037,0.974556569153892,0.974556569153892,2.8995124335834075,0.9721390600545197,0.9705623510833445,3.477627859422137,0.9472113750568565,0.9472099913417268,4.657012592259723,SimpleImputer,0.07701310447523084,LGBMRegressor,6678.425222635269
/197_reg_full_MCAR_0.5_2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/197_reg_simple_MAR_0.01_1_3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/197_reg_simple_MAR_0.1_3/,197,reg_simple_,MAR_,0.1_,3/,0.022368309618118698,SimpleImputer,0.9907666412570596,0.9907666412570596,1.74669466636539,0.9828843978321444,0.9828143464091956,2.657140826971156,0.8099227677048252,0.8066788355688583,8.911919333187294,LGBMRegressor,2493.94159078598,0.995644748210907,0.995644748210907,1.1996231079101562,0.9824822545051575,0.9824386239051819,2.6860287189483643,0.8830127120018005,0.8810215592384338,6.991424083709717,SimpleImputer,0.038744369811356746,XGBRegressor,4355.759019136429
/197_reg_simple_MAR_0.3_1_3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/197_reg_simple_MAR_0.5_3/,197,reg_simple_,MAR_,0.5_,3/,0.0488679100545056,SimpleImputer,0.9908201098442078,0.990820050239563,1.7416329383850098,0.9787273406982422,0.9784358739852905,2.976442337036133,0.7108932733535767,0.7103649377822876,10.908300399780273,XGBRegressor,5200.792479753494,0.9834363460540771,0.9834363460540771,2.339458465576172,0.9789981245994568,0.9785770177841187,2.9666836261749268,0.7060458064079285,0.6985429525375366,11.128694534301758,SimpleImputer,0.08974104416002696,XGBRegressor,2441.969117641449
/197_reg_simple_MNAR_0.01_3/,197,reg_simple_,MNAR_,0.01_,3/,0.11623655172469867,SimpleImputer,0.9943519929008734,0.9943519929008727,1.366107124658506,0.9812767810354728,0.9812277946517487,2.7770851348546612,0.9767675415839724,0.9767555775082636,3.090230865050894,HistGradientBoostingRegressor,6031.834577083588,0.9946505365439956,0.9946505365439956,1.329511970347755,0.9816537499989348,0.9816092820705221,2.7487224359931743,0.9726406894636587,0.97264037883375,3.35263740012877,SimpleImputer,0.13109212214613766,HistGradientBoostingRegressor,2207.942263841629
/197_reg_simple_MNAR_0.1_3/,197,reg_simple_,MNAR_,0.1_,3/,0.11701492814074488,SimpleImputer,0.9980261250119954,0.9980261250119954,0.8076012106524719,0.9806851366092197,0.9806589230619057,2.818849387295959,0.9434640347706454,0.9434284556384235,4.8209270857577184,ExtraTreesRegressor,2272.194073200226,0.9960972666740417,0.9960972666740417,1.1355891227722168,0.9793298244476318,0.9790673851966858,2.9325366020202637,0.9300742745399475,0.9298221468925476,5.369472026824951,SimpleImputer,0.07480190102627046,XGBRegressor,3825.682466506958
/197_reg_simple_MNAR_0.3_3/,197,reg_simple_,MNAR_,0.3_,3/,0.043981989038146166,SimpleImputer,0.9504659860744765,0.9504659860744765,4.045655516876404,0.9409766444490502,0.9404352217518304,4.946822304299025,0.8689926979828192,0.8689675948600579,7.337040256969509,LGBMRegressor,2771.8022487163544,0.9749714732170105,0.9749712347984314,2.875786542892456,0.9573412537574768,0.9561173319816589,4.245980739593506,0.8786971569061279,0.8778460621833801,7.084109306335449,SimpleImputer,0.09067801098893517,XGBRegressor,2545.0425322055817
/197_reg_simple_MNAR_0.5_3/,197,reg_simple_,MNAR_,0.5_,3/,0.0777932767797544,SimpleImputer,0.9840205311775208,0.9840205311775208,2.2978317737579346,0.9611329436302185,0.9598410129547119,4.06184196472168,0.8152049779891968,0.8142452836036682,8.735774993896484,XGBRegressor,2927.350195169449,0.9667935967445374,0.9667935967445374,3.312439203262329,0.964263379573822,0.9624327421188354,3.92858624458313,0.8216128349304199,0.8206338882446289,8.584238052368164,SimpleImputer,0.08000967005238402,XGBRegressor,1879.1639177799225
/197_reg_simple_MCAR_0.01_3/,197,reg_simple_,MCAR_,0.01_,3/,0.06545736904724711,SimpleImputer,0.9996674662743332,0.9996674662743332,0.33147821264503274,0.9835868398114465,0.9835662074627639,2.598366723142159,0.9832963624979323,0.9832570574820026,2.6226928889848042,HistGradientBoostingRegressor,1884.421942949295,0.9874517321586609,0.9874517321586609,2.036241292953491,0.9827319383621216,0.9826530814170837,2.669579267501831,0.9824868440628052,0.9823924899101257,2.6895573139190674,SimpleImputer,0.2326120318792013,XGBRegressor,3072.6236956119537
/197_reg_simple_MCAR_0.1_3/,197,reg_simple_,MCAR_,0.1_,3/,0.061220573067853876,SimpleImputer,0.9915131235720894,0.991513123545419,1.6745999712122754,0.9822902545565223,0.9819694672236633,2.721672251172127,0.9752990379128833,0.9752989009089229,3.1855885710939433,HistGradientBoostingRegressor,3992.1956923007965,0.9886275957864109,0.9886275957864109,1.9384887420644432,0.9815341766529451,0.9814959956746755,2.757175471575542,0.9758302377657956,0.9758249413061341,3.1514855067540624,SimpleImputer,0.08546926103998612,LGBMRegressor,2933.53133559227
/197_reg_simple_MCAR_0.3_3/,197,reg_simple_,MCAR_,0.3_,3/,0.05206477618745904,SimpleImputer,0.9916200694588729,0.9916200694588729,1.6640154289668403,0.9752206400138141,0.9729669482187888,3.3325684907239395,0.9716466361114441,0.9715520853362382,3.418666717277225,RandomForestRegressor,4651.581569910049,0.9774319852594834,0.9774319852594834,2.7307617923714282,0.9745329911160342,0.973386634500213,3.3065983512509804,0.9684876060235649,0.9684012321552384,3.603019559074222,SimpleImputer,0.0753143183583722,LGBMRegressor,2985.3847584724426
/197_reg_simple_MCAR_0.5_3/,197,reg_simple_,MCAR_,0.5_,3/,0.08830284788872093,SimpleImputer,0.9733626855450217,0.9733626855450217,2.966759612358859,0.9732853081740825,0.9714672606214722,3.4237597370363972,0.8936721882995757,0.8935614227228995,6.612734345364571,ExtraTreesRegressor,1703.253989458084,0.9701797467552341,0.9701797467552342,3.1390107500886435,0.9726693158035453,0.9710337818654975,3.449669143617727,0.8831127796338262,0.8828957999565672,6.936138898898072,SimpleImputer,0.07454293607061614,ExtraTreesRegressor,2595.393775701523
/197_reg_full_MAR_0.01_3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/197_reg_full_MAR_0.1_3/,197,reg_full_,MAR_,0.1_,3/,0.009841637036407091,IterativeImputer,0.9998204112052917,0.9998204112052917,0.24358761310577393,0.9824824333190918,0.982431948184967,2.6865410804748535,0.981982409954071,0.9819117188453674,2.7260260581970215,XGBRegressor,4268.95338511467,0.9926531314849854,0.9926530718803406,1.5580791234970093,0.9828186631202698,0.9827902317047119,2.6590025424957275,0.9812300205230713,0.9812027812004089,2.778935194015503,IterativeImputer,0.1829194022196488,XGBRegressor,8049.492050170898
/197_reg_full_MAR_0.3_3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/197_reg_full_MAR_0.5_3/,197,reg_full_,MAR_,0.5_,3/,0.004637359587005454,IterativeImputer,0.9907053112983704,0.9907052516937256,1.7524900436401367,0.9797552824020386,0.9797549247741699,2.8839731216430664,-1.5604180097579956,-2.4646153450012207,37.72758865356445,XGBRegressor,2216.6736681461334,0.9943932176635811,0.9943932176635811,1.3611123908551765,0.9801678385989209,0.9801619763440426,2.8548332580131395,0.8939957199667368,0.893993496309295,6.5992989283678805,IterativeImputer,0.06118194900386871,ExtraTreesRegressor,9231.155844449997
