,DatasetID,Exp_Name,Condition,Level,Triplicate,Exp1ImputeRMSEAcc,Exp2ImputeModel,Exp2train_auroc,Exp2train_accuracy,Exp2train_balanced_accuracy,Exp2train_logloss,Exp2train_f1,Exp2ori_auroc,Exp2ori_accuracy,Exp2ori_balanced_accuracy,Exp2ori_logloss,Exp2ori_f1,Exp2impute_auroc,Exp2impute_accuracy,Exp2impute_balanced_accuracy,Exp2impute_logloss,Exp2impute_f1,Exp2ClassifierModel,Exp2duration,Exp2inference_duration,Exp3train_auroc,Exp3train_accuracy,Exp3train_balanced_accuracy,Exp3train_logloss,Exp3train_f1,Exp3ori_auroc,Exp3ori_accuracy,Exp3ori_balanced_accuracy,Exp3ori_logloss,Exp3ori_f1,Exp3impute_auroc,Exp3impute_accuracy,Exp3impute_balanced_accuracy,Exp3impute_logloss,Exp3impute_f1,Exp3ImputeModel,Exp3TrainRMSEAcc,Exp3ImputeRMSEAcc,Exp3ClassifierModel,Exp3duration,Exp3inference_duration
497,737,class_full_,MNAR_,0.1_,2/,0.1008396308580541,0.0,0.9343626029658305,0.9344064386317907,0.9343626029658305,2.3642315905135196,0.9343955598465291,0.8405265117048557,0.8408360128617364,0.8405265117048557,5.736851584441476,0.840578471957935,0.8180473984614112,0.8183279742765274,0.8180473984614112,6.548123525675624,0.818079227653324,HistGradientBoostingClassifier,1262.5380868911743,0.05915045738220215,0.8304351318506773,0.8305835010060362,0.8304351318506773,6.106389568136145,0.830471053189781,0.8419327487798824,0.842443729903537,0.8419327487798826,5.678903588639036,0.8418534661685346,0.8242307056001323,0.8247588424437299,0.8242307056001323,6.316331542465868,0.8240671782189779,IterativeImputer,0.07636465546703387,0.08328224495526149,LogisticRegression,5517.769058704376,0.13637709617614746
498,737,class_full_,MNAR_,0.3_,2/,0.13132705355848034,0.0,0.9791039932215512,0.9790744466800805,0.9791039932215511,0.7542333908386689,0.9790741721974419,0.8145214657953512,0.815112540192926,0.8145214657953512,6.664019517280503,0.8142246808731674,0.7666266854164943,0.7668810289389068,0.7666266854164944,8.402459391353677,0.7666149988484718,RandomForestClassifier,1979.15798163414,0.12189269065856934,0.8756001751617526,0.806841046277666,0.8067435979156787,0.447940192564089,0.8067719247771268,0.9222226817768219,0.8488745980707395,0.8485813549507817,0.36417224561209843,0.8486492643175911,0.8589833733145835,0.7684887459807074,0.7683121019108281,0.47391453610430095,0.7683354542350787,IterativeImputer,0.08285528874880864,0.08290926314003011,SVC,4180.495467424393,0.09893155097961426
499,737,class_full_,MNAR_,0.5_,2/,0.1339212083051162,0.0,0.6363252696739556,0.6362173038229376,0.6363252696739556,13.11205740996455,0.6361861377467004,0.5000310199354785,0.5048231511254019,0.5000310199354785,17.847982707151257,0.33834357947088484,0.5050872694184796,0.5048231511254019,0.5050872694184796,17.84798270715126,0.5045721615359152,ExtraTreesClassifier,870.7732262611389,0.07826566696166992,0.8833655283743902,0.8032193158953722,0.8031616566777827,0.4399544718364616,0.8031824717216474,0.8781898833650426,0.7990353697749196,0.7985048391099347,0.43589033603569194,0.7982421768566261,0.7645483497394325,0.6897106109324759,0.6892629663330301,0.577268197983102,0.6888347438406408,IterativeImputer,0.08660173253465363,0.08420306000577843,XGBClassifier,2918.5888674259186,0.04973959922790527
500,737,class_full_,MNAR_,0.01_,3/,0.03626505478463169,0.0,0.853314987990019,0.8539235412474849,0.8533149879900189,5.265129247585322,0.8528321316716451,0.859417652411283,0.860128617363344,0.859417652411283,5.041475634812206,0.8591819050023031,0.8562019191000083,0.8569131832797428,0.8562019191000083,5.157371626417085,0.855944707416149,MLPClassifier,1000.3603346347809,0.06167030334472656,0.9150918951413344,0.860764587525151,0.8605041341801212,0.37031404245143135,0.8605342006778887,0.926679212507238,0.8520900321543409,0.8517040284556208,0.3442851196862793,0.8517451500580335,0.9250868558193399,0.8520900321543409,0.8516730085201423,0.34848098821771767,0.8516975068677759,IterativeImputer,0.06667527657909482,0.08973884623199196,SVC,4381.1121525764465,0.21869826316833496
501,737,class_full_,MNAR_,0.1_,3/,0.10505128480929435,0.0,0.8151253209787293,0.814486921529175,0.8151253209787293,6.686569099550507,0.8133728205297799,0.8175407395152618,0.8167202572347267,0.8175407395152618,6.606071521478063,0.8156222372458266,0.8014620729588882,0.8006430868167203,0.8014620729588882,7.185551479502456,0.7994487492849343,MLPClassifier,2162.294317960739,0.04816722869873047,0.9251196463598228,0.8539235412474849,0.8535549932759653,0.34648981749248164,0.8534846994239961,0.9349925552154852,0.8665594855305466,0.8660352386467036,0.3254721590682191,0.8660328054327997,0.9228637604433784,0.8569131832797428,0.856419058648358,0.3503690376680445,0.856405068544674,IterativeImputer,0.08334686253617736,0.06809871321101499,MLPClassifier,5533.6051325798035,1.3340601921081543
502,737,class_full_,MNAR_,0.3_,3/,0.12327397221610906,0.0,0.8961833005552835,0.8961770623742454,0.8961833005552835,3.7421579776226257,0.8961732793522268,0.838965174952436,0.8392282958199357,0.838965174952436,5.794799580243915,0.8390269151138716,0.7620977748366284,0.7620578778135049,0.7620977748366284,8.576303378760993,0.7620554177005789,HistGradientBoostingClassifier,1525.7381043434143,2.7929670810699463,0.8623130809034822,0.793158953722334,0.7928822399975124,0.4715842521061166,0.7927890074948898,0.9065886342956407,0.837620578778135,0.8371246587807097,0.38688267113713404,0.8370439541911469,0.847505997187526,0.7652733118971061,0.7648171891802465,0.49222807800877744,0.7645698523311764,IterativeImputer,0.09961576046108929,0.08172403648624642,LinearDiscriminantAnalysis,4107.86342048645,0.034612417221069336
503,737,class_full_,MNAR_,0.5_,3/,0.1347497435261456,0.0,0.5603106400400073,0.5601609657947686,0.5603106400400073,15.8534056958974,0.560058090819872,0.5623397303333608,0.5610932475884244,0.5623397303333609,15.819802854065887,0.5542623144465881,0.5258189262966333,0.5257234726688103,0.5258189262966333,17.09465876171955,0.5257124394184168,LGBMClassifier,765.6404311656952,0.028672456741333008,0.7978896377312925,0.7307847082494969,0.7305258868859298,0.550462624289265,0.7303653597910089,0.9047687980809,0.8344051446945338,0.8338158656629995,0.41673045594370833,0.833609931564663,0.7854195963272395,0.7186495176848875,0.7180494664571098,0.5600336960690865,0.7172984274156895,IterativeImputer,0.09997280710414233,0.10988482560011328,LogisticRegression,3958.241363763809,2.0857880115509033
504,803,class_non_simple_,MNAR_,0.01_,1/,0,0.0,0.994957782150018,0.9586182710853937,0.9582903838504842,0.10591106801577273,0.9584480669065194,0.982580124123033,0.9481065918653576,0.9473869198887118,0.1632555783260985,0.9478501351140315,0.9823510711189832,0.9453015427769986,0.9446580297887381,0.16572515261738188,0.9450419789393796,HistGradientBoostingClassifier,302.6938633918762,0.01836562156677246,0.9926525213805097,0.9594950026301946,0.9591811818430285,0.1176379735638029,0.9593293198170779,0.9811584158220338,0.9453015427769986,0.9444842654408381,0.16731306822614533,0.9450202464371016,0.9802244324520716,0.9431977559607293,0.9424158773223703,0.1723433250982066,0.9429113689439153,IterativeImputer,0.09802621272538699,0.08009586459493753,LGBMClassifier,135.09468936920166,0.04082536697387695
505,803,class_non_simple_,MNAR_,0.1_,1/,0,0.0,0.9976304230228815,0.9673855865334035,0.9672199053848096,0.08837159557851702,0.9672601513598933,0.9794079374764281,0.9424964936886395,0.9414947288190145,0.1928955754659929,0.9421769918506211,0.9740350648555683,0.9284712482468443,0.927328985275446,0.2209289635333182,0.9280585929849066,RandomForestClassifier,340.16390681266785,0.09213972091674805,0.9872519351030948,0.940206908644573,0.9393682099182259,0.19173653099518898,0.9399023275265562,0.978980437688697,0.9424964936886395,0.9414947288190145,0.21069587133555123,0.9421769918506211,0.9689593687615143,0.9319775596072931,0.9307183773569258,0.23471884510035967,0.9315628934940665,IterativeImputer,0.10668876608425305,0.1152240911555687,ExtraTreesClassifier,5588.555810451508,1.9400279521942139
506,803,class_non_simple_,MNAR_,0.3_,1/,0,0.0,0.984894455992283,0.9316149395055234,0.9310132135858544,0.1723237733816498,0.9313083571820888,0.9799223194381094,0.94109396914446,0.9399999605081027,0.17202311435430148,0.9407541353993348,0.9567988263008137,0.8927068723702665,0.8930352090009932,0.26762662177429375,0.8924402310155366,LGBMClassifier,276.14943766593933,0.04513263702392578,0.9767792566527773,0.8984744871120462,0.89709116680464,0.23971678306776792,0.8978609659578003,0.9809688547152338,0.94109396914446,0.9399130783341527,0.21363547248877401,0.9407413563829787,0.9304527943479197,0.8821879382889201,0.8818244466691547,0.32726474697689967,0.8817578772802653,IterativeImputer,0.12254608410507113,0.1272173407732646,RandomForestClassifier,5604.921430826187,2.957212448120117
