,DatasetID,Exp_Name,Condition,Level,Triplicate,Exp1ImputeRMSEAcc,Exp2ImputeModel,Exp2train_auroc,Exp2train_accuracy,Exp2train_balanced_accuracy,Exp2train_logloss,Exp2train_f1,Exp2ori_auroc,Exp2ori_accuracy,Exp2ori_balanced_accuracy,Exp2ori_logloss,Exp2ori_f1,Exp2impute_auroc,Exp2impute_accuracy,Exp2impute_balanced_accuracy,Exp2impute_logloss,Exp2impute_f1,Exp2ClassifierModel,Exp2duration,Exp3train_auroc,Exp3train_accuracy,Exp3train_balanced_accuracy,Exp3train_logloss,Exp3train_f1,Exp3ori_auroc,Exp3ori_accuracy,Exp3ori_balanced_accuracy,Exp3ori_logloss,Exp3ori_f1,Exp3impute_auroc,Exp3impute_accuracy,Exp3impute_balanced_accuracy,Exp3impute_logloss,Exp3impute_f1,Exp3ImputeModel,Exp3ImputeRMSEAcc,Exp3ClassifierModel,Exp3duration
/30_class_simple_MCAR_0.3_1/,30,class_simple_,MCAR_,0.3_,1/,0.06302550997452247,SimpleImputer,0.9999514803103897,0.9961421319796955,0.9809874428295858,0.038387117594558956,0.9961218910703,0.9939108441290351,0.9708029197080292,0.8916974624291697,0.09804137767448697,0.9710122153414392,0.981184355800945,0.9525547445255474,0.5967479674796747,0.25138091452387695,0.9491386841856067,BaggingClassifier,1520.7358469963074,0.9991262131646913,0.9815228426395939,0.8742296764270971,0.06173427583114503,0.9805668152438327,0.9945001185461309,0.9708029197080292,0.86180093619118,0.10502649009113793,0.9702807727763221,0.9838539431047412,0.9543795620437956,0.6149297856614929,0.14708110366743357,0.9514635718092028,SimpleImputer,0.07689297478522684,RandomForestClassifier,1632.792356967926
/30_class_simple_MCAR_0.5_1/,30,class_simple_,MCAR_,0.5_,1/,0.12164381626638658,SimpleImputer,0.999621908398845,0.9922842639593908,0.9594312690963027,0.035527627783151335,0.9921569416427818,0.9946383486791752,0.958029197080292,0.8169376693766937,0.09968071117073399,0.9590841944466248,0.9809999146679053,0.9397810218978102,0.518760778516876,0.16245710588481266,0.9356205636039947,LGBMClassifier,1742.7514142990112,0.9998589423096158,0.9904568527918781,0.9978737842117168,0.040215141670869765,0.9906528557773295,0.9948938944165153,0.9616788321167883,0.8670362158167035,0.11480899365026372,0.962868786597139,0.9820739291634212,0.9470802919708029,0.7361172702636118,0.19149651446008326,0.9492603279437677,SimpleImputer,0.0781624460659099,LGBMClassifier,1683.8269884586334
/30_class_full_MAR_0.01_1/,30,class_full_,MAR_,0.01_,1/,0.01602501953731388,IterativeImputer,0.9996990168946457,0.9908629441624366,0.9529381203313729,0.03491726667577778,0.9907920938658522,0.997940256461816,0.9726277372262774,0.7515028332101503,0.06620735472222397,0.9711420475270741,0.997940256461816,0.9726277372262774,0.7515028332101503,0.06620735472222397,0.9711420475270741,RandomForestClassifier,3982.5659148693085,0.9996173136128206,0.9886294416243655,0.9257376150549183,0.03896335947146518,0.9884086173673423,0.9977251188767875,0.9799270072992701,0.8646341463414634,0.07226734065692528,0.9795885968678673,0.9977251188767875,0.9799270072992701,0.8646341463414634,0.07214271009950848,0.9795885968678673,KNNImputer,0.038405374537792775,ExtraTreesClassifier,9016.492671489716
/30_class_full_MAR_0.1_1/,30,class_full_,MAR_,0.1_,1/,0.034185580643050786,IterativeImputer,0.9997815304944337,0.9896446700507614,0.9945541173034954,0.03517625186968139,0.9898861089751383,0.9982075400326463,0.9726277372262774,0.9704730229120473,0.085384742464478,0.9740167870338184,0.9979491875042843,0.9708029197080292,0.9644124168514413,0.09296369031383261,0.9721649595097234,LGBMClassifier,3212.569765329361,0.9993498172803139,0.9894416243654822,0.9845344888151946,0.037072268267085574,0.989050795482766,0.9978973318131373,0.9726277372262774,0.9704730229120473,0.07862872008453138,0.9738978444767286,0.9972857671852825,0.9708029197080292,0.9425966986942595,0.08183349694436293,0.9734057157372311,IterativeImputer,0.0486032969051759,LGBMClassifier,8469.169801473618
/30_class_full_MAR_0.3_1/,30,class_full_,MAR_,0.3_,1/,0.023621359650051237,IterativeImputer,0.9981690992576755,0.9796954314720813,0.9025243031342287,0.05221304692946874,0.979618406552076,0.9967023637188543,0.9653284671532847,0.8322985957132298,0.08043086851011706,0.9652319640243726,0.9920075742026639,0.9416058394160584,0.8447893569844789,0.13439868211314682,0.9455779754286322,MLPClassifier,4419.9787068367,0.999978596542935,0.996751269035533,0.9973983435700241,0.013291480373897501,0.996787340534022,0.9976795254411019,0.9726277372262774,0.9648189209164819,0.0774086239141561,0.9737152636903414,0.9974715289916313,0.9708029197080292,0.9369425966986942,0.07991050217168885,0.9718889859229672,KNNImputer,0.034982151623508644,LGBMClassifier,11846.316096782684
/30_class_full_MAR_0.5_1/,30,class_full_,MAR_,0.5_,1/,0.12725732644284135,KNNImputer,0.9998853860375757,0.9926903553299492,0.9971105350996778,0.025355052958828353,0.992813581383887,0.9952714673563564,0.9653284671532847,0.8856245380635623,0.10370471792233933,0.9676064813201641,0.9817471627952992,0.968978102189781,0.7377556048287756,0.13263038825482698,0.9674771006830325,LGBMClassifier,1499.0593967437744,0.9999939239443807,0.9987817258883249,0.9984676941134756,0.0035436128362856807,0.9987910652046107,0.9958026932259791,0.9781021897810219,0.7826188716432619,0.08815150875304333,0.9770232814698211,0.9812370083091307,0.9142335766423357,0.6681941364868195,0.22666390719960214,0.9252140267160596,IterativeImputer,0.04847358180623006,LGBMClassifier,12079.200057983398
/30_class_full_MNAR_0.01_1/,30,class_full_,MNAR_,0.01_,1/,0.02235594465879353,IterativeImputer,0.9998814066074615,0.9930964467005076,0.9953231740779807,0.023655945648830508,0.9932247361495914,0.9979150737182664,0.9726277372262774,0.9704730229120473,0.08520972373775401,0.9739664669581098,0.9978389650451887,0.9708029197080292,0.9644124168514413,0.0850184996493666,0.9721206406103212,LGBMClassifier,1197.5398890972137,0.9998937239627127,0.995736040609137,0.989655719966535,0.02135343176148544,0.9957692828157501,0.9979070666974919,0.9799270072992701,0.8565533382606553,0.06859999757392073,0.9797793570535975,0.9959238749301257,0.9799270072992701,0.8508992362650899,0.07933813390581076,0.9796613982900674,SimpleImputer,0.2308696290465789,LGBMClassifier,373.2711112499237
/30_class_full_MNAR_0.1_1/,30,class_full_,MNAR_,0.1_,1/,0.05210462248048087,KNNImputer,0.9986884944852694,0.9847715736040609,0.9069860874623071,0.0475169977272139,0.9846357984486618,0.9961902367813821,0.9799270072992701,0.8767553584626755,0.07807735751810692,0.97988787334935,0.9931736426358191,0.9708029197080292,0.7510963291451096,0.09632321708777941,0.969664561156279,XGBClassifier,2332.1015775203705,0.999745055929292,0.9920812182741117,0.9950969809090143,0.040914696485994516,0.9922472798044671,0.9972377496218024,0.9726277372262774,0.8823971421532397,0.0991224508009568,0.9733943814669315,0.9969685175303413,0.9726277372262774,0.7886671593988668,0.10124394342600773,0.9723319658647791,KNNImputer,0.029139585188216285,RandomForestClassifier,8577.417955636978
/30_class_full_MNAR_0.3_1/,30,class_full_,MNAR_,0.3_,1/,0.0881654993890855,IterativeImputer,0.9999998821375045,0.9985786802030456,0.9996833295634472,0.008433727930740008,0.9985848673963147,0.9970633860343963,0.9671532846715328,0.8755235279625524,0.10270517672215922,0.9686255478069314,0.9934161202451419,0.9562043795620438,0.8884454299088445,0.1398265856271308,0.957831212060451,LGBMClassifier,2956.0983567237854,0.9991541291993276,0.9845685279187817,0.9921622773748989,0.06518589235644007,0.9850893292657387,0.9960862582202592,0.9653284671532847,0.9074402562207441,0.11390526712578712,0.9665166890424668,0.9952978491108802,0.9616788321167883,0.8347129834934712,0.11730875835246038,0.9629997931380951,IterativeImputer,0.03212948365613201,RandomForestClassifier,10481.299886703491
/30_class_full_MNAR_0.5_1/,30,class_full_,MNAR_,0.5_,1/,0.11258802738059645,IterativeImputer,0.9983000780973776,0.9863959390862944,0.8913426046599078,0.0516451490329822,0.9860541228032704,0.9959448621574089,0.9726277372262774,0.7636240453313624,0.08297077518230868,0.9714020804397293,0.971719504089694,0.9525547445255474,0.6411924119241192,0.1409039554496544,0.9497978702572692,XGBClassifier,2726.1879703998566,0.9954391788165091,0.9758375634517766,0.8491881705252556,0.07351721681772586,0.9747054208783446,0.9953453612177731,0.968978102189781,0.8250307957625032,0.09812606649071044,0.9693322097943142,0.9623835079986864,0.9379562043795621,0.46582902192658293,0.20039218992362828,0.9288998161115789,IterativeImputer,0.05732176259369982,LGBMClassifier,3749.3462014198303
/30_class_full_MCAR_0.01_1/,30,class_full_,MCAR_,0.01_,1/,0.01513788510705732,IterativeImputer,0.9998239977936537,0.9920812182741117,0.9950969809090143,0.02904596760208405,0.9922293631068542,0.9981777451558603,0.9762773722627737,0.9890613451589061,0.08473322637411583,0.9774727223044891,0.9977055846105882,0.9744525547445255,0.9830007390983001,0.0899289551838334,0.9756219008109466,LGBMClassifier,4649.8841252326965,0.9999341075057668,0.9969543147208122,0.9905794572065162,0.018112980126215598,0.9969776578288433,0.9981935364808935,0.9744525547445255,0.8149297856614931,0.0644346256760702,0.9739731116447116,0.9972761791004391,0.9744525547445255,0.8092756836659275,0.07423920779670426,0.9737949015992851,KNNImputer,0.026831830455395184,LGBMClassifier,5047.493203163147
/30_class_full_MCAR_0.1_1/,30,class_full_,MCAR_,0.1_,1/,0.04899574797000559,IterativeImputer,0.999887347329836,0.993502538071066,0.9972914896348509,0.023985978867740274,0.9936099194337704,0.9983348973847888,0.9817518248175182,0.990280857354028,0.07142151958704833,0.9824603535493327,0.9977144854829156,0.9781021897810219,0.9676521310667653,0.07986935790287131,0.9789139503728441,LGBMClassifier,3282.109828233719,0.9998562977834945,0.993502538071066,0.9972914896348509,0.023670733325256755,0.9936118954846784,0.998543914693448,0.9781021897810219,0.9716925351071692,0.07081008580795282,0.9789459421699578,0.9960912885458301,0.9762773722627737,0.9494703128849469,0.08798803366129727,0.9771191129377139,KNNImputer,0.037279418589951326,LGBMClassifier,5937.124237060547
/30_class_full_MCAR_0.3_1/,30,class_full_,MCAR_,0.3_,1/,0.07170177676626738,SimpleImputer,1.0,1.0,1.0,0.0009589082681523659,1.0,0.9972303456625771,0.9799270072992701,0.882409460458241,0.07515226824824962,0.9800516540203067,0.985708594338391,0.9616788321167883,0.8605814239960582,0.14974441482334694,0.9616005264049375,LGBMClassifier,2014.5978615283966,0.9999516048790389,0.9971573604060914,0.9981057850431295,0.012954860572518658,0.997176364241492,0.9977692663230696,0.9744525547445255,0.9256343927075633,0.08147693308031961,0.9755824906715513,0.9886047929763488,0.9671532846715328,0.846440009854644,0.12934180385298083,0.967816530084491,IterativeImputer,0.04276970456681961,LGBMClassifier,2232.1403815746307
/30_class_full_MCAR_0.5_1/,30,class_full_,MCAR_,0.5_,1/,0.12141309587745801,KNNImputer,0.9997302742953321,0.9876142131979695,0.8976774867032269,0.056042199132656026,0.9872046753906311,0.9883682483216379,0.9598540145985401,0.881990638088199,0.1915855836136296,0.9613591200784558,0.906132423290083,0.9324817518248175,0.5510840108401084,0.5994871553138168,0.9260934477034125,BaggingClassifier,2688.8918709754944,1.0,0.9995939086294416,0.9999095227324135,0.007812857436858838,0.9995945463470097,0.9898251133329724,0.9507299270072993,0.9033875338753388,0.15253328596835847,0.9543748333224154,0.92795346491639,0.9251824817518248,0.6084380389258438,0.2868124677182904,0.9239412353180926,KNNImputer,0.061685301294727685,LGBMClassifier,9574.960221767426
/30_class_simple_MAR_0.01_2/,30,class_simple_,MAR_,0.01_,2/,0.1399844219330809,SimpleImputer,0.9998889339723013,0.9959390862944163,0.987866857101723,0.02485221011768372,0.9959727331644789,0.9982869824321824,0.9744525547445255,0.7931140675043115,0.06380272707850464,0.9737732319205055,0.9978515727551412,0.9708029197080292,0.7745257452574525,0.06865991721467875,0.9700501635834758,HistGradientBoostingClassifier,3610.401839494705,0.9997987517708781,0.9910659898477158,0.9424900583134788,0.034563830817571604,0.9909184406156211,0.9959422114305007,0.9781021897810219,0.8003941857600394,0.13454737855582816,0.9771768390536834,0.9951971519119948,0.9744525547445255,0.7995811776299582,0.142368232230549,0.973777095409656,SimpleImputer,0.31620787069308554,BaggingClassifier,2724.4227662086487
/30_class_simple_MAR_0.1_2/,30,class_simple_,MAR_,0.1_,2/,0.07621730145121422,SimpleImputer,0.9999154595260388,0.9939086294416244,0.996134565655036,0.023179869591965507,0.9939955695794703,0.9983608189773852,0.9781021897810219,0.9894678492239468,0.0808083109511604,0.9791106959019755,0.9982561301620855,0.9744525547445255,0.9046193643754619,0.08295931758401243,0.9752494967894516,LGBMClassifier,1550.3031108379364,0.9999665633120844,0.9975634517766497,0.9969488610633149,0.01109133974549117,0.9975960492154013,0.9984568338461365,0.9781021897810219,0.9716925351071692,0.07955246270237404,0.9789193092953805,0.9981249524146867,0.9744525547445255,0.9353288987435329,0.08228471336780033,0.9749410849966327,SimpleImputer,0.07351163270775972,LGBMClassifier,650.0151386260986
/30_class_simple_MAR_0.3_1_2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/30_class_simple_MAR_0.5_2/,30,class_simple_,MAR_,0.5_,2/,0.06697431038533562,SimpleImputer,0.9999540659943182,0.9959390862944163,0.9984647902822523,0.01717691585155717,0.9959896432683292,0.9978130744966085,0.9726277372262774,0.9373491007637348,0.07439905684152386,0.9734986101964935,0.9574388350903362,0.9324817518248175,0.5462305986696231,0.2773207011790375,0.93089704187476,LGBMClassifier,2256.997567653656,0.9999684491592209,0.9961421319796955,0.9985100289160457,0.0157991207807944,0.9961926293655454,0.9977186108742109,0.9762773722627737,0.9438162108893815,0.07626708902933942,0.9771609418586038,0.8990304822764511,0.9416058394160584,0.5426090169992609,0.26521624386498077,0.9332646521193284,SimpleImputer,0.09041263347850412,LGBMClassifier,1745.4331760406494
/30_class_simple_MNAR_0.01_2/,30,class_simple_,MNAR_,0.01_,2/,0.08143671611903673,SimpleImputer,0.9997426623196862,0.9918781725888325,0.9544335831430797,0.03565443842947367,0.9918115946557401,0.9972819115603608,0.9708029197080292,0.6848361665434836,0.07276338332139123,0.9675098887807162,0.9971411494174889,0.9708029197080292,0.6848361665434836,0.07579598293007662,0.9675098887807162,RandomForestClassifier,2609.6762402057648,0.9998323566482685,0.9902538071065989,0.994689833204875,0.03244271757854068,0.9904919101700581,0.9980429884558033,0.9671532846715328,0.9514781966001479,0.08688161151579482,0.9687629808235645,0.9977975646642576,0.9653284671532847,0.9454175905395419,0.08730481915681292,0.9669848282506753,SimpleImputer,0.23428513013640387,LGBMClassifier,2431.0293757915497
/30_class_simple_MNAR_0.1_2/,30,class_simple_,MNAR_,0.1_,2/,0.07048596930575082,SimpleImputer,0.999355974305589,0.9878172588832488,0.987913281643937,0.05907869825248391,0.9881744389008038,0.9973200325269973,0.9708029197080292,0.948250800689825,0.09780614929210223,0.9720280010224207,0.995852686319663,0.9671532846715328,0.9417836905641783,0.10680139040140138,0.968555013552689,RandomForestClassifier,2433.373241662979,0.9999837540714461,0.9995939086294416,0.999279085690531,0.021767532863023544,0.9995943753564263,0.9965231085036116,0.9781021897810219,0.8278640059127864,0.13559801100464458,0.9775332890839876,0.9956951334420383,0.9762773722627737,0.7660507514166051,0.08658787280838659,0.9752666589232367,SimpleImputer,0.07910457773319202,BaggingClassifier,2253.292771577835
/30_class_simple_MNAR_0.3_2/,30,class_simple_,MNAR_,0.3_,2/,0.07933558890996559,SimpleImputer,1.0,0.9971573604060914,0.9993666591268944,0.011633110832567628,0.997178502127374,0.9976265732495883,0.9744525547445255,0.970879526977088,0.08128649371841787,0.9756022230344163,0.9895852494438724,0.9543795620437956,0.6504804138950481,0.15209241188524075,0.9531988424505259,LGBMClassifier,1975.8867402076721,1.0,0.9997969543147208,0.9999547613662066,0.0032737987619253684,0.9997971140336309,0.9968533056421226,0.968978102189781,0.9486573047548656,0.08419643438068435,0.9699761580531813,0.9690213537633297,0.9598540145985401,0.6234170978073417,0.17452086466184796,0.956666569440292,SimpleImputer,0.08606000804872402,LGBMClassifier,2953.070534467697
/30_class_simple_MNAR_0.5_2/,30,class_simple_,MNAR_,0.5_,2/,0.11159489635960143,SimpleImputer,0.9999911677795039,0.9985786802030456,0.9877858627858627,0.017424143391906857,0.9985609774091061,0.9902455056774896,0.9653284671532847,0.6949371766444937,0.1325123761069776,0.9641491751941232,0.9240481136896641,0.9379562043795621,0.5215939886671593,0.24038017661723124,0.9307116561997237,LGBMClassifier,2299.935927629471,0.9999993318265616,0.9997969543147208,0.998076923076923,0.010025798396858965,0.999796475346794,0.9926034468229407,0.9562043795620438,0.6298842079329885,0.1305931811239247,0.952812908601617,0.930536796075493,0.9343065693430657,0.5207809805370781,0.2377429980321548,0.9286792311638749,SimpleImputer,0.08183573519197877,LGBMClassifier,1676.8478801250458
/30_class_simple_MCAR_0.01_2/,30,class_simple_,MCAR_,0.01_,2/,0.07040928825171618,SimpleImputer,0.9997070519642108,0.9916751269035533,0.9631168349595077,0.033283084822939006,0.9916639594621758,0.9971560349259958,0.9708029197080292,0.7510963291451096,0.07183889292755262,0.9694264718417915,0.9972037851350866,0.9726277372262774,0.7515028332101503,0.07185301941494741,0.9711420475270741,RandomForestClassifier,5346.727518081665,0.9998303939701678,0.9910659898477158,0.9973790630712142,0.030006986488922843,0.991246053097835,0.9981805638166028,0.9708029197080292,0.9522912047302292,0.07910316826725022,0.9720309398713398,0.9981407501493322,0.9708029197080292,0.9522912047302292,0.07811005230259965,0.9720309398713398,SimpleImputer,0.10589574030473242,LGBMClassifier,919.7532968521118
/30_class_simple_MCAR_0.1_2/,30,class_simple_,MCAR_,0.1_,2/,0.07246892147591208,SimpleImputer,0.9999937671860041,0.9993908629441625,0.9973560087674542,0.003904738419698064,0.9993958644209634,0.9974670404688432,0.9854014598540146,0.9854397634885441,0.06970960035397238,0.9857342216239197,0.9980454892370496,0.9817518248175182,0.9490761271249075,0.06842839172812541,0.9821350168957323,LGBMClassifier,2596.6882441043854,0.9999957564745225,0.9993908629441625,0.9973560087674542,0.0036897566990862665,0.9993958644209634,0.9945148790391454,0.9708029197080292,0.8028085735402808,0.14589187887701446,0.9702306349413192,0.9955868595126072,0.9726277372262774,0.7676644493717665,0.15050976487047896,0.9710960525960359,SimpleImputer,0.0836176880955615,BaggingClassifier,2140.6317722797394
/30_class_simple_MCAR_0.3_2/,30,class_simple_,MCAR_,0.3_,2/,0.06812758634593302,SimpleImputer,1.0,1.0,1.0,0.01584769239158845,1.0,0.9935772923317892,0.968978102189781,0.7385686129588569,0.15603755262954175,0.9672597242033948,0.9764804808697438,0.9543795620437956,0.6900837644740083,0.25203916484741457,0.951596382924352,BaggingClassifier,2509.181129217148,0.9996436959581905,0.987005076142132,0.9080266758945591,0.04690026045300658,0.9867105844300438,0.9942427640393914,0.9708029197080292,0.7745257452574525,0.09527771464587625,0.9700764490958744,0.9788575938304497,0.9598540145985401,0.7704853412170485,0.25622959684958624,0.9590369535325584,SimpleImputer,0.08259735549740285,RandomForestClassifier,2393.7839138507843
/30_class_simple_MCAR_0.5_2/,30,class_simple_,MCAR_,0.5_,2/,0.11841445558815826,SimpleImputer,0.9990614946143191,0.989238578680203,0.9311970021782796,0.056516321100905625,0.9888189502166308,0.9946602085862379,0.9671532846715328,0.7179724069967973,0.09372338786547278,0.9650391020641157,0.9844640175845358,0.9507299270072993,0.7329021926582902,0.14083256409195238,0.9495238035422275,LGBMClassifier,2959.995795249939,0.9986295581207136,0.9847715736040609,0.9139046990004303,0.05479139514234151,0.9840981936405244,0.9943993460564415,0.9653284671532847,0.7523035230352304,0.10277467950295395,0.9646189404232106,0.9874489108689147,0.9525547445255474,0.8052229613205222,0.13102563610326576,0.9518639915443232,SimpleImputer,0.07159785942736178,LGBMClassifier,1384.9893622398376
/30_class_full_MAR_0.01_2/,30,class_full_,MAR_,0.01_,2/,0.011168654201751838,IterativeImputer,0.9999568920781858,0.9973604060913706,0.9894090603903379,0.012202100937478286,0.9973763498777735,0.9974930171001709,0.9817518248175182,0.8610002463661,0.06245747746642485,0.9816073527904664,0.997187591903377,0.9799270072992701,0.8549396403054939,0.06738883415870116,0.9797246156135961,XGBClassifier,1640.185265302658,0.999003166748983,0.988020304568528,0.9572775933299212,0.0530773616214272,0.987457999272179,0.9984806529985797,0.9799270072992701,0.8395787139689579,0.0786528961762101,0.9794382583340112,0.9975190640704976,0.9799270072992701,0.8335181079083519,0.08620517842938534,0.9792866515724795,IterativeImputer,0.028293867932070275,LGBMClassifier,11279.809171438217
